Luellia,1
Moelleriella,24
Phlebiella,24
Bulbothrix,24
Ophiostoma,24
Staheliomyces,24
Lecanographa,24
Leucogyrophana,24
Glonium,24
Gymnogaster,25
Coelocaulon,25
Rhytidhysteron,25
Cryptothecia,25
Hydnocristella,25
Coryne,25
Hyphodiscus,25
Galeropsis,25
Podosordaria,25
Scopuloides,25
Amyloporia,25
Dendriscocaulon,25
Neoalbatrellus,25
Byssoloma,25
Melanomma,26
Melaspilea,26
Placopsis,26
Pestalotiopsis,26
Dichomitus,26
Patinellaria,26
Campanophyllum,26
Phellinopsis,26
Rheubarbariboletus,26
Coprotus,27
Astrosporina,27
Pseudotomentella,27
Abrothallus,27
Aphanobasidium,27
Alternaria,27
Entocybe,27
Descomyces,27
Dasyscyphella,27
Porostereum,27
Botrytis,27
Eichleriella,27
Zelleromyces,27
Arctoparmelia,28
Thamnolia,28
Gloiodon,28
Setchelliogaster,28
Usnocetraria,28
Eriopezia,28
Lichinella,28
Hyalorbilia,28
Plicatura,28
Lichenostigma,28
Lichenothelia,29
Amylostereum,29
Ramularia,29
Lobariella,29
Omphaliaster,29
Nitschkia,29
Porina,29
Iodophanus,29
Purpureocillium,29
Sphinctrina,29
Pseudocraterellus,29
Clavascidium,29
Oedohysterium,30
Helvellosebacina,30
Litschauerella,30
Hemitomes,30
Sporormiella,30
Tatraea,30
Gyalecta,30
Coltriciella,30
Massalongia,30
Chaetocalathus,30
Natantiella,31
Sidera,31
Trichophaea,31
Patellaria,31
Normandina,31
Stypella,31
Monilinia,31
Hypocenomyce,31
Karstenia,31
Chaetosphaeria,31
Bridgeoporus,31
Bactridium,31
Lamproderma,31
Pyrrhoglossum,31
Alpova,31
Aphelaria,32
Ophioparma,32
Merismodes,32
Cyathicula,32
Polychidium,32
Rhizopus,32
Tricharina,32
Physciella,33
Hydnotrya,33
Minutoexcipula,33
Pyrofomes,33
Thelopsis,34
Tilachlidium,34
Haematomma,34
Lachnella,34
Melampsora,35
Solorina,35
Cryptomarasmius,35
Stereopsis,35
Neonectria,35
Leprocaulon,36
Anzia,36
Cinereomyces,36
Mycobilimbia,36
Cliostomum,36
Melastiza,36
Thuemenella,36
Perrotia,36
Neodasyscypha,36
Clauzadea,36
Cyttaria,37
Anthracobia,37
Hydnangium,37
Glyphis,37
Miriquidica,37
Sarcodes,37
Anisomeridium,37
Heyderia,37
Allotropa,37
Glutinoglossum,37
Hyperdermium,38
Sarea,38
Tubercularia,38
Biatora,38
Wynnella,38
Wolfina,38
Lachnocladium,38
Protoblastenia,38
Lycogalopsis,38
Squamanita,38
Chloroscypha,39
Faerberia,39
Xylobotryum,39
Sistotremastrum,39
Gyrodontium,39
Sphaerosporium,39
Taphrina,40
Osteina,40
Picoa,40
Dacryobolus,40
Chaenothecopsis,40
Lenzites,40
Sphagnurus,40
Byssocorticium,40
Cylindrobasidium,40
Chorioactis,41
Pucciniastrum,41
Mellitiosporiella,41
Parmeliopsis,41
Fuscidea,41
Paragyrodon,41
Pyrenopeziza,41
Fayodia,42
Pseudotricholoma,42
Lasiosphaeris,42
Porphyrellus,42
Polysporina,42
Ascodichaena,42
Sarcosoma,42
Veluticeps,42
Solenopsora,42
Everniastrum,43
Nidularia,43
Craterocolla,43
Dermoloma,43
Pilophorus,43
Flavodon,43
Staurolemma,43
Loxospora,43
Ainoa,43
Leptochidium,43
Pseudolaccaria,43
Fusarium,43
Tomentellopsis,44
Battarreoides,44
Hyaloscypha,44
Neopaxillus,44
Bogbodia,45
Dicephalospora,45
Trypethelium,45
Delicatula,45
Pyronema,45
Jafnea,45
Hodophilus,46
Itajahya,46
Podospora,46
Leptosphaeria,46
Hysterobrevium,46
Rhizocybe,46
Fulgensia,46
Calyptella,46
Flavocetraria,46
Austropaxillus,46
Pseudombrophila,47
Xylodon,47
Algae,47
Ripartitella,47
Lasiosphaeria,47
Lasiobelonium,47
Gloiothele,47
Radiigera,47
Sarcodontia,47
Scytinostroma,47
Catillaria,47
Roccella,48
Uromyces,48
Exobasidium,48
Resinicium,48
Hymenopellis,49
Hyperphyscia,49
Basidioradulum,49
Claviceps,49
Enterographa,49
Ditiola,49
Nothopanus,50
Ceraceomyces,50
Rhizina,50
Onygena,50
Physisporinus,50
Colpoma,50
Comatricha,50
Micarea,50
Mycogone,50
Menegazzia,50
Arthothelium,50
Aphroditeola,51
Cheimonophyllum,51
Thamnomyces,51
Micropsalliota,51
Disciseda,51
Phaeohelotium,51
Neournula,51
Dendrostilbella,51
Diachea,52
Inocephalus,52
Blumenavia,52
Bonomyces,52
Parmeliella,52
Truncospora,52
Craterium,53
Imshaugia,53
Inocutis,53
Cyphelium,53
Arthopyrenia,53
Henningsomyces,53
Lasiobolus,54
Dermocybe,54
Dumontinia,54
Gloeocystidiellum,54
Nigroporus,54
Hysterium,54
Squamarina,55
Pilobolus,55
Picipes,55
Canoparmelia,55
Hysterographium,56
Heliocybe,56
Cronartium,56
Porodisculus,57
Alyxoria,57
Pulchroboletus,57
Arachnopeziza,57
Schismatomma,58
Basidiodendron,58
Mycenella,58
Cetraria,58
Chromelosporium,58
Cetrelia,58
Pulvinula,58
Cantharocybe,58
Holwaya,59
Akanthomyces,59
Gloeocantharellus,59
Neottiella,59
Metacordyceps,59
Pirex,59
Corticium,59
Atractosporocybe,60
Peltula,60
Laternea,60
Coenogonium,61
Placidium,61
Nivatogastrium,61
Phleogena,62
Montagnea,62
Myxomphalia,62
Fibulomyces,62
Propolis,62
Radulodon,62
Singerocybe,62
Vuilleminia,63
Tephromela,63
Guepiniopsis,63
Tectella,63
Exidiopsis,63
Thelomma,63
Alessioporus,63
Phaeogyroporus,63
Gymnomyces,64
Amylocystis,64
Syzygites,65
Scytinotus,65
Leucogaster,65
Homophron,66
Dictyonema,66
Alectoria,67
Gibellula,67
Fistulinella,67
Baeomyces,67
Typhula,67
Hydnophlebia,67
Amaurodon,68
Pseudoarmillariella,68
Melanospora,69
Encoelia,69
Neoboletus,70
Arcangeliella,70
Pyrrhospora,70
Acrocordia,70
Endogone,70
Microporellus,70
Anthracophyllum,70
Peniophorella,70
Hormomyces,71
Wynnea,71
Lophodermium,71
Hypochnicium,71
Phaeocalicium,72
Ripartites,72
Byssonectria,72
Physalacria,73
Crassisporium,73
Scutiger,73
Alnicola,73
Pseudevernia,73
Stilbella,73
Mycenastrum,74
Amphinema,74
Vanderbylia,74
Ceriporiopsis,75
Pterospora,75
Bankera,75
Echinodontium,75
Phloeomana,76
Calocybe,76
Pseudofistulina,76
Corallorhiza,76
Pseudoomphalina,77
Aspropaxillus,77
Brefeldia,77
Sclerotinia,77
Plicaria,78
Syzygospora,78
Polycephalomyces,78
Entonaema,78
Apiosporina,78
Diatrype,78
Phaeolepiota,79
Xenasma,79
Scorias,79
Dirinaria,79
Phylloporia,79
Phragmidium,80
Meottomyces,80
Donkia,80
Piloderma,81
Podoscypha,81
Myriostoma,81
Glomus,83
Buglossoporus,83
Neohygrocybe,84
Athelia,84
Spongiporus,84
Trapelia,85
Vibrissea,85
Trapeliopsis,85
Dictydiaethalium,85
Osmoporus,85
Gamundia,85
Icmadophila,85
Nemania,85
Punctularia,86
Gyrodon,86
Phaeomarasmius,87
Chlorencoelia,87
Gloioxanthomyces,89
Beauveria,89
Bryoria,90
Spathulariopsis,90
Phlebopus,90
Cribraria,91
Naucoria,91
Endocarpon,91
Protoparmelia,91
Fusicolla,92
Coccomyces,92
Leucogloea,92
Descolea,93
Diploicia,93
Tulasnella,94
Serpula,94
Pleopsidium,94
Trogia,94
Discina,95
Trametopsis,95
Helminthosphaeria,95
Sowerbyella,96
Ascopolyporus,97
Placynthium,97
Ustilago,98
Imperator,98
Phlebiopsis,99
Flabellophora,99
Diderma,99
Omphalina,99
Leptoporus,100
Macrotyphula,100
Alloclavaria,101
Deflexula,101
Leucopholiota,101
Trentepohlia,101
Connopus,101
Coccocarpia,102
Camillea,102
Truncocolumella,102
Hysterangium,103
Julella,103
Myxarium,103
Aspergillus,103
Microporus,104
Antrodiella,104
Sphaerobolus,104
Pachyella,104
Parmelinopsis,104
Hypopitys,104
Xanthoporia,105
Disciotis,105
Rugosomyces,106
Melanogaster,106
Lecania,106
Sphaerophorus,106
Aseroe,108
Allodus,108
Anaptychia,108
Circinaria,108
Nostoc,110
Melanohalea,110
Camarophyllopsis,111
Leucocybe,111
Rhodoarrhenia,111
Nectriopsis,111
Pterula,112
Lactocollybia,112
Dirina,112
Poronia,112
Pithya,113
Pseudomerulius,113
Melanelia,114
Vulpicida,114
Phylacia,114
Earliella,115
Herpothallon,116
Sebacina,116
Camarops,116
Pseudoboletus,116
Schizopora,117
Panaeolopsis,117
Rimbachia,117
Melanelixia,117
Phillipsia,118
Phaeographis,118
Letharia,120
Tuckermannopsis,120
Ossicaulis,120
Ciboria,120
Stictis,121
Elaphomyces,122
Lentaria,122
Lachnum,123
Porpolomopsis,123
Spathularia,123
Mycorrhaphium,123
Flavopunctelia,124
Filoboletus,124
Badhamia,124
Tricholosporum,125
Niebla,126
Radulomyces,126
Skeletocutis,127
Symphytocarpus,127
Tubulicrinis,127
Hydnochaete,127
Calbovista,128
Polyozellus,128
Campanella,128
Myelochroa,128
Cudoniella,131
Amandinea,132
Mucilago,132
Teloschistes,132
Phlyctis,133
Hymenochaetopsis,134
Pannaria,134
Rutstroemia,134
Lobothallia,136
Pseudocolus,138
Microstoma,138
Chondrostereum,139
Sarcogyne,139
Lysurus,140
Globifomes,140
Hymenogaster,140
Chrysothrix,140
Hemistropharia,140
Rhytisma,141
Macrocybe,141
Phycomyces,143
Oxyporus,143
Macrocystidia,144
Dendrothele,144
Penicillium,144
Handkea,145
Bisporella,145
Rhizomarasmius,147
Toninia,147
Dibaeis,149
Fuscopannaria,149
Bulgaria,149
Plicaturopsis,150
Ascobolus,150
Rhodophana,151
Diplotomma,151
Melanophyllum,152
Pouzarella,152
Tremellodendropsis,154
Neolecta,155
Candelaria,155
Rhodotus,156
Panaeolina,157
Evernia,157
Geopora,158
Humaria,158
Gautieria,160
Climacodon,160
Degelia,162
Metatrichia,162
Mitrula,162
Phaeoclavulina,162
Jahnoporus,162
Gastroboletus,163
Podaxis,164
Spinellus,166
Cheilymenia,166
Stereocaulon,167
Buchwaldoboletus,169
Terana,169
Psora,171
Didymium,174
Mycoacia,174
Clitocella,176
Cudonia,178
Trechispora,178
Geopyxis,178
Pleurocybella,178
Hydropus,179
Microglossum,179
Climacocystis,179
Parmelina,179
Heimioporus,181
Caloscypha,182
Dimelaena,185
Lachnellula,185
Hyphoderma,186
Multiclavula,188
Poronidulus,189
Hemipholiota,189
Rhizoplaca,189
Rosellinia,190
Tephrocybe,191
Coniophora,194
Roridomyces,196
Hymenoscyphus,196
Pseudoinonotus,196
Pyrenula,196
Tarzetta,197
Heterobasidion,197
Sistotrema,198
Micromphale,199
Stemonitopsis,200
Orbilia,202
Morganella,202
Perenniporia,202
Hapalopilus,203
Ductifera,207
Hydnopolyporus,208
Guepinia,209
Monotropa,210
Cotylidia,210
Opegrapha,210
Pseudoplectania,212
Niveoporofomes,212
Termitomyces,212
Boletopsis,216
Chrysomphalina,217
Bacidia,219
Baeospora,219
Botryobasidium,219
Cerrena,220
Chromosera,224
Spongipellis,224
Dasyscyphus,225
Pseudoclitocybe,227
Gymnosporangium,228
Phanerochaete,229
Rigidoporus,230
Biscogniauxia,230
Mucronella,232
Cantharellula,234
Pseudobaeospora,237
Nidula,239
Rhodocybe,239
Catathelasma,242
Mycetinis,243
Pseudocyphellaria,243
Lasallia,246
Macowanites,246
Dermatocarpon,246
Hypotrachyna,248
Nephroma,248
Sarcosphaera,249
Cyanoboletus,250
Contumyces,255
Pyxine,259
Isaria,261
Atheniella,264
Asterophora,264
Puccinia,264
Clitocybula,265
Caulorhiza,267
Cystodermella,267
Protostropharia,268
Tomentella,271
Xylocoremium,272
Candelariella,272
Fomitiporia,272
Porpidia,275
Pycnoporellus,277
Phaeotremella,277
Calostoma,279
Aleurodiscus,279
Graphis,281
Imleria,281
Hemitrichia,281
Verrucaria,281
Paralepista,283
Trichia,286
Harrya,287
Heterotextus,287
Coriolopsis,292
Ramariopsis,295
Trichoglossum,296
Pulveroboletus,296
Porodaedalea,297
Tuber,301
Cookeina,303
Ascocoryne,304
Nectria,305
Galiella,307
Ceriporia,308
Hypocrea,310
Cyptotrama,311
Onnia,314
Platismatia,315
Mollisia,316
Ampulloclitocybe,318
Hymenochaete,320
Fulvifomes,320
Irpex,321
Lecidella,322
Favolaschia,328
Tremellodendron,328
Plectania,329
Battarrea,329
Geoglossum,331
Humidicutis,332
Leocarpus,334
Cyclocybe,338
Cordyceps,339
Xerula,340
Floccularia,344
Lanmaoa,345
Hyphodontia,347
Cymatoderma,348
Gloeoporus,354
Cystolepiota,354
Rhizocarpon,356
Vascellum,369
Crinipellis,369
Antrodia,371
Diploschistes,372
Hypsizygus,373
Phellodon,374
Daedalea,380
Tulostoma,381
Lentinula,384
Astraeus,385
Mutinus,386
Ophiocordyceps,386
Reticularia,387
Xylobolus,390
Steccherinum,390
Sparassis,393
Sticta,396
Tetrapyrgos,404
Lichenomphalia,404
Grifola,408
Laricifomes,409
Copelandia,410
Annulohypoxylon,410
Fistulina,410
Non-fungal,416
Oligoporus,420
Boletinellus,422
Verpa,426
Collybia,426
Physconia,427
Hexagonia,427
Bjerkandera,427
Resupinatus,430
Hortiboletus,432
Phaeophyscia,432
Byssomerulius,433
Umbilicaria,434
Urnula,439
Flavoparmelia,440
Tyromyces,450
Cryptoporus,451
Xanthomendoza,452
Lepraria,454
Lecidea,458
Bondarzewia,463
Echinoderma,464
Hemileccinum,466
Heterodermia,467
Aleuria,469
Sutorius,475
Tolypocladium,477
Auriscalpium,479
Amauroderma,479
Parmelia,479
Meripilus,481
Rickenella,481
Leccinellum,487
Trichoderma,490
Abortiporus,496
Ochrolechia,500
Postia,503
Clathrus,503
Crucibulum,507
Callistosporium,507
Calocera,515
Arthonia,516
Fomes,518
Inonotus,522
Buellia,531
Flammulaster,531
Otidea,532
Kretzschmaria,534
Infundibulicybe,535
Artomyces,536
Daldinia,544
Limacella,547
Suillellus,548
Bovista,548
Rubroboletus,549
Duplicate,551
Rinodina,553
Leotia,555
Strobilurus,558
Gerronema,559
Punctelia,560
Austroboletus,561
Phyllotopsis,569
Xanthoria,570
Peniophora,571
Acarospora,571
Dacryopinax,578
Hypogymnia,579
Chlorociboria,580
Pseudohydnum,584
Lobaria,587
Neofavolus,607
Hygrophoropsis,608
Favolus,614
Clavariadelphus,620
Tubifera,634
Fuscoporia,634
Ramalina,649
Albatrellus,657
Desarmillaria,673
Simocybe,673
Ischnoderma,676
Volvopluteus,686
Phaeocollybia,686
Arrhenia,701
Hemimycena,707
Daedaleopsis,708
Neolentinus,712
Clitopilus,718
Hypoxylon,721
Sarcoscypha,728
Baorangia,733
Gloeophyllum,740
Usnea,752
Clavaria,760
Nolanea,767
Chalciporus,792
Gyroporus,792
Thelephora,801
Aspicilia,802
Hohenbuehelia,806
Physarum,812
Leptogium,822
Boletellus,830
Lentinellus,833
Volvariella,859
Arcyria,869
Paxillus,875
Clavulinopsis,875
Coltricia,878
Xanthoparmelia,882
Pycnoporus,886
Kuehneromyces,890
Collema,893
Caloboletus,894
Megacollybia,903
Ceratiomyxa,904
Tapinella,912
Cystoderma,918
Phellinus,922
Stemonitis,931
Leptonia,935
Parmotrema,940
Cyathus,941
Panus,941
Xanthoconium,948
Pisolithus,950
Retiboletus,962
Clavulina,963
Gomphus,964
Rhizopogon,977
Phylloporus,1008
Flammulina,1045
Gomphidius,1046
Poria,1049
Strobilomyces,1052
Dacrymyces,1055
Exidia,1073
Hydnum,1073
Lycogala,1096
Macrolepiota,1105
Leucopaxillus,1112
Scutellinia,1115
Pholiotina,1128
Chroogomphus,1137
Marasmiellus,1139
Lyophyllum,1143
Aureoboletus,1152
Sarcodon,1162
Phlebia,1202
Tremella,1205
Butyriboletus,1210
Fuligo,1211
Physcia,1249
Lacrymaria,1254
Phallus,1262
Phaeolus,1271
Schizophyllum,1294
Tricholomopsis,1304
Parasola,1334
Cuphophyllus,1336
Rhodocollybia,1349
Panellus,1376
Pertusaria,1417
Coprinus,1419
Omphalotus,1431
Hericium,1431
Gliophorus,1454
Xerocomus,1470
Trichaptum,1495
Cerioporus,1526
Calvatia,1536
Bolbitius,1587
Melanoleuca,1659
Xeromphalina,1659
Lactifluus,1674
Lentinus,1679
Caloplaca,1690
Geastrum,1711
Hydnellum,1722
Mixed,1734
Leratiomyces,1767
Gyromitra,1771
Deconica,1812
Lecanora,1830
Peltigera,1843
Auricularia,1890
Conocybe,1897
Oudemansiella,1912
Xerocomellus,1967
Craterellus,2001
Tubaria,2004
Leucocoprinus,2029
Peziza,2126
Fomitopsis,2149
Laetiporus,2160
Crepidotus,2285
Lepista,2350
Hypomyces,2354
Chlorophyllum,2687
Scleroderma,2706
Helvella,2731
Stereum,2748
Cladonia,2749
Stropharia,2763
Polyporus,2820
Hebeloma,2953
Leucoagaricus,3297
Agrocybe,3361
Xylaria,3544
Ramaria,3567
Lycoperdon,3696
Morchella,3752
Hypholoma,3873
Lepiota,3935
Galerina,4027
Coprinopsis,4096
Hygrophorus,4194
Pleurotus,4379
Armillaria,4394
Tylopilus,4403
Coprinellus,4481
Cantharellus,4533
Laccaria,4659
Leccinum,4863
Trametes,5028
Pholiota,5037
Panaeolus,5191
Marasmius,5332
Gymnopus,5839
Ganoderma,6103
Clitocybe,6127
Hygrocybe,6728
Suillus,7374
Gymnopilus,7959
Pluteus,8381
Tricholoma,9047
Entoloma,9466
Psathyrella,9530
Inocybe,10561
Agaricus,12001
Boletus,12631
Lactarius,13074
Psilocybe,13831
Mycena,15048
Russula,19014
Cortinarius,19460
Amanita,41793
